"date","SPY","EFA","IJS","EEM","AGG"
"2014-08-14","181.597992","60.352249","106.04023","41.362774","100.257538"
"2014-08-15","181.560852","60.288422","105.879318","41.25156","100.504471"
"2014-08-18","183.082291","60.680439","107.318054","41.650078","100.294106"
"2014-08-19","184.037735","60.826317","107.791313","41.844707","100.156929"
"2014-08-20","184.529373","60.634872","107.242325","41.761299","100.047165"
"2014-08-21","185.067413","60.890125","107.772377","41.585201","100.220924"
"2014-08-22","184.779861","60.598392","107.60202","41.473991","100.202629"
"2014-08-25","185.716797","60.99041","107.706146","41.779839","100.284943"
"2014-08-26","185.837372","60.999535","108.416031","42.030064","100.294106"
"2014-08-27","185.763153","61.118046","108.311913","42.243233","100.422173"
"2014-08-28","185.661118","60.844543","107.743996","41.826176","100.623344"
"2014-08-29","186.189926","60.817192","108.34977","41.761299","100.586784"
"2014-09-02","186.097122","60.935715","108.813583","41.696423","100.279549"
"2014-09-03","185.995071","61.364193","108.340309","42.243233","100.389503"
"2014-09-04","185.726105","61.072456","108.22673","42.132011","100.261185"
"2014-09-05","186.560974","61.081581","108.453896","42.493458","100.20623"
"2014-09-08","186.078583","60.434296","108.453896","41.993","100.105431"
"2014-09-09","184.900497","60.261078","107.251793","41.473991","99.968018"
"2014-09-10","185.596191","60.607517","107.450577","41.297901","99.830589"
"2014-09-11","185.80954","60.270195","108.103676","41.019859","99.729767"
"2014-09-12","184.724182","60.188141","106.948883","40.584274","99.528236"
"2014-09-15","184.585068","60.060509","106.030769","40.380379","99.509933"
"2014-09-16","185.976517","60.315788","106.475632","40.908646","99.509933"
"2014-09-17","186.22702","59.887302","106.541908","40.528664","99.399971"
"2014-09-18","187.219559","60.352249","107.062485","40.584274","99.409142"
"2014-09-19","187.051071","60.142563","105.831985","40.278431","99.574051"
"2014-09-22","185.606476","59.878185","104.61097","39.666737","99.711479"
"2014-09-23","184.543991","59.376759","103.531914","39.444317","99.803085"
"2014-09-24","185.988602","59.677612","104.086258","40.009659","99.73896"
"2014-09-25","182.987579","58.80241","102.65197","39.138477","99.931381"
"2014-09-26","184.441483","59.048557","103.250374","39.314564","99.92218"
"2014-09-29","184.105988","58.501564","103.107895","38.517521","100.03215"
"2014-09-30","183.621353","58.455982","101.911072","38.517521","99.968018"
"2014-10-01","181.132935","57.763119","100.61924","37.729744","100.526939"
"2014-10-02","181.160889","57.143185","101.455116","37.933643","100.361755"
"2014-10-03","183.155334","57.143185","101.949051","38.258018","100.315865"
"2014-10-06","182.940979","57.507851","101.217674","38.758488","100.407654"
"2014-10-07","180.11702","56.532372","99.745384","38.415573","100.793114"
"2014-10-08","183.267166","57.425797","101.721085","38.990181","101.07766"
"2014-10-09","179.632416","55.885082","99.545898","38.378502","100.875755"
"2014-10-10","177.582016","55.046356","98.577026","37.544388","100.949158"
"2014-10-13","174.664902","54.973427","98.45356","37.92437","101.242859"
"2014-10-14","174.935165","55.110176","99.754868","38.146805","101.472275"
"2014-10-15","173.751526","54.781975","100.334282","37.664867","101.655853"
"2014-10-16","173.602417","54.271435","101.027695","37.321957","101.57325"
"2014-10-17","175.652802","55.283386","100.562256","37.739017","101.435585"
"2014-10-20","177.358337","55.629822","101.854073","37.850231","101.554916"
"2014-10-21","180.871948","56.295334","103.411865","38.007782","101.46312"
"2014-10-22","179.5858","55.885082","102.329002","37.757549","101.408043"
"2014-10-23","181.673492","56.422966","103.877289","37.748287","101.169441"
"2014-10-24","183.071457","56.732933","104.133766","38.017056","101.206139"
"2014-10-27","182.819824","56.413849","104.057785","37.720478","101.242859"
"2014-10-28","184.916794","57.270817","106.945335","38.480446","101.086838"
"2014-10-29","184.637222","56.833218","106.945335","38.53606","100.866554"
"2014-10-30","185.820847","57.243469","107.648254","38.897511","101.031754"
"2014-10-31","187.945801","58.301003","109.177528","39.064327","101.031754"
"2014-11-03","188.048309","57.79958","109.111053","38.739948","100.840492"
"2014-11-04","187.395935","57.471386","108.835587","38.777023","100.849686"
"2014-11-05","188.579544","57.58078","109.177528","38.434113","100.886452"
"2014-11-06","189.334457","57.270817","109.396019","37.961445","100.711777"
"2014-11-07","189.511566","57.298164","109.585991","38.202412","101.051956"
"2014-11-10","190.108017","57.553432","109.851929","38.304359","100.81292"
"2014-11-11","190.294418","57.899864","109.88044","38.267281","100.858879"
"2014-11-12","190.089401","57.40757","110.640335","38.193142","100.868065"
"2014-11-13","190.303741","57.681068","109.832947","38.09119","100.914024"
"2014-11-14","190.350342","57.763119","109.576477","38.406307","101.006012"
"2014-11-17","190.471466","57.535198","108.769096","37.998516","100.886452"
"2014-11-18","191.571243","58.164242","109.253525","38.202412","100.978432"
"2014-11-19","191.263687","57.991035","108.294159","38.18388","100.739357"
"2014-11-20","191.599182","57.644604","109.415009","38.118996","100.923256"
"2014-11-21","192.624405","58.146019","109.519485","39.333099","101.042747"
"2014-11-24","193.164948","58.483334","110.659325","39.008724","101.079582"
"2014-11-25","193.025162","58.583618","110.611816","38.758488","101.300186"
"2014-11-26","193.519119","58.811535","110.953781","39.249687","101.382927"
"2014-11-28","193.109039","58.337467","109.699959","38.46191","101.695557"
"2014-12-01","191.766983","58.282768","108.208672","37.803894","101.292953"
"2014-12-02","193.0065","58.446869","109.177528","37.794617","101.090553"
"2014-12-03","193.752121","58.373936","110.279381","37.896568","100.998489"
"2014-12-04","193.53775","58.18248","109.842445","37.961445","101.30217"
"2014-12-05","193.85463","58.310112","110.46936","37.887302","100.869675"
"2014-12-08","192.559174","57.79958","109.177528","37.331223","101.118126"
"2014-12-09","192.428711","57.489624","110.925278","36.979046","101.274551"
"2014-12-10","189.34375","56.760284","108.493622","36.432236","101.449402"
"2014-12-11","190.303741","56.687351","108.930565","36.126396","101.412598"
"2014-12-12","187.228165","55.593353","107.45826","35.533245","101.73465"
"2014-12-15","185.942001","54.672573","106.622391","35.02351","101.458588"
"2014-12-16","184.450836","55.06459","106.365952","34.967907","101.707031"
"2014-12-17","188.066925","55.722973","109.158531","35.771725","101.578217"
"2014-12-18","192.717575","56.717205","110.649834","36.260593","101.311356"
"2014-12-19","193.537506","56.80006","110.744797","36.514427","101.476959"
"2014-12-22","194.427811","57.076233","111.419228","37.022099","101.633408"
"2014-12-23","194.690201","56.892113","112.141121","36.683651","101.164177"
"2014-12-24","194.708939","57.149883","112.319374","36.768261","101.274323"
"2014-12-26","195.336807","57.297173","113.04438","37.0597","101.32048"
"2014-12-29","195.599213","56.882912","113.712158","36.834064","101.532822"
"2014-12-30","194.549622","56.358173","113.063446","36.909279","101.643646"
"2014-12-31","192.61911","56.008354","112.510155","36.937485","101.671333"
"2015-01-02","192.516037","55.769005","111.680199","36.448616","101.95755"
"2015-01-05","189.039246","54.452564","109.724594","35.799938","102.179123"
"2015-01-06","187.258698","53.835777","107.683113","35.649513","102.437614"
"2015-01-07","189.592163","54.434151","108.522591","36.420418","102.419182"
"2015-01-08","192.956482","55.17062","110.249268","37.040897","102.262238"
"2015-01-09","191.410187","54.903648","108.980499","36.918678","102.511528"
"2015-01-12","189.910797","54.774773","108.265022","36.617844","102.594589"
"2015-01-13","189.376617","55.050945","108.675224","36.937485","102.622307"
"2015-01-14","188.233292","54.894447","108.112396","36.730659","102.87159"
"2015-01-15","186.508987","55.244267","106.395264","36.815266","103.342461"
"2015-01-16","188.95491","55.962326","107.864365","37.125511","102.945457"
"2015-01-20","189.357895","56.155647","107.272911","37.069103","103.120872"
"2015-01-21","190.313797","56.597523","107.158432","37.887005","102.936218"
"2015-01-22","193.143921","56.809265","109.238083","38.610905","102.880829"
"2015-01-23","192.084946","56.487061","108.970955","38.319466","103.139336"
"2015-01-26","192.53476","57.260345","109.963081","38.338264","103.093178"
"2015-01-27","189.995132","57.343201","109.304848","38.131443","103.037766"
"2015-01-28","187.558563","56.487061","107.339684","37.717789","103.471718"
"2015-01-29","189.292297","57.260345","108.675224","37.717789","103.388626"
"2015-01-30","186.911926","56.358173","106.528816","36.683651","103.757919"
"2015-02-02","189.226685","57.03941","107.988388","37.341736","103.754356"
"2015-02-03","191.963135","57.95079","110.27787","38.046837","103.356743"
"2015-02-04","191.232147","57.47208","109.705505","37.858803","103.513954"
"2015-02-05","193.162628","58.263786","111.346306","38.084431","103.301231"
"2015-02-06","192.628494","57.536526","111.184151","37.435741","102.700165"
"2015-02-09","191.766342","57.260345","110.306503","37.379341","102.681664"
"2015-02-10","193.80928","57.78508","110.535454","37.285328","102.570732"
"2015-02-11","193.921722","57.47208","110.325569","37.012695","102.524467"
"2015-02-12","195.786682","58.365047","111.479874","37.802395","102.542946"
"2015-02-13","196.59256","58.751694","112.109489","38.234852","102.422737"
"2015-02-17","196.901855","58.889782","112.195358","38.150242","102.00663"
"2015-02-18","196.920593","59.239605","112.195358","38.140839","102.293282"
"2015-02-19","196.779999","59.313251","112.166733","37.981026","102.210075"
"2015-02-20","197.9608","59.865604","112.233513","38.234852","102.228569"
"2015-02-23","197.932663","59.653873","112.223961","37.849403","102.413506"
"2015-02-24","198.494949","60.022099","112.68187","38.39468","102.866608"
"2015-02-25","198.326263","60.06813","112.548317","38.319466","102.940605"
"2015-02-26","198.091995","59.902428","113.149315","38.328865","102.570732"
"2015-02-27","197.417282","59.930042","112.767738","38.300663","102.829651"
"2015-03-02","198.663651","60.022099","113.425957","38.244255","102.3069"
"2015-03-03","197.848312","59.653873","113.015762","37.952816","102.177238"
"2015-03-04","197.014297","59.41452","112.328896","37.539162","102.232811"
"2015-03-05","197.229858","59.552605","112.185791","37.482754","102.279106"
"2015-03-06","194.455902","58.742493","110.754868","36.909279","101.612221"
"2015-03-09","195.261841","58.834553","111.470345","36.768261","101.871559"
"2015-03-10","192.094345","57.554939","109.896309","35.950356","102.112411"
"2015-03-11","191.644501","57.702236","110.573616","36.222984","102.316193"
"2015-03-12","194.08107","58.420284","112.529236","36.448616","102.399544"
"2015-03-13","192.890869","58.07967","111.995018","36.006756","102.205025"
"2015-03-16","195.468018","58.73328","112.223961","36.439213","102.42733"
"2015-03-17","194.887009","58.585987","112.50061","36.862274","102.408798"
"2015-03-18","197.229858","59.837986","113.521339","37.76479","103.159088"
"2015-03-19","196.3302","59.13834","113.454567","37.125511","102.797829"
"2015-03-20","198.062973","60.445576","114.561172","37.680183","103.11277"
"2015-03-23","197.677048","60.749367","114.790123","37.792995","103.131271"
"2015-03-24","196.566269","60.620476","114.885513","37.94342","103.409172"
"2015-03-25","193.685822","60.335098","112.884468","37.341736","103.214645"
"2015-03-26","193.224609","59.810371","112.520401","36.993889","102.84417"
"2015-03-27","193.667007","59.966866","112.894028","37.097301","102.992355"
"2015-03-30","196.029694","60.003693","114.158638","37.811802","103.038651"
"2015-03-31","194.316483","59.073898","113.919128","37.727188","103.214645"
"2015-04-01","193.629333","59.497364","113.813751","38.19725","103.549431"
"2015-04-02","194.325928","60.012894","114.254433","38.770729","103.410217"
"2015-04-06","195.634369","60.620476","114.704712","39.268993","103.475204"
"2015-04-07","195.116638","60.537632","113.785004","39.071564","103.493782"
"2015-04-08","195.775543","60.795391","114.244858","39.889469","103.503014"
"2015-04-09","196.641571","60.878235","113.852051","40.284321","103.243172"
"2015-04-10","197.714645","60.997925","114.311935","40.312534","103.243172"
"2015-04-13","196.820435","60.611275","114.378983","40.077503","103.354553"
"2015-04-14","197.196976","61.06237","114.39814","40.256123","103.465881"
"2015-04-15","198.081802","61.338535","115.499878","40.538155","103.605125"
"2015-04-16","198.025299","61.504238","115.107094","40.8578","103.549431"
"2015-04-17","195.74733","60.730949","113.315575","40.143311","103.63298"
"2015-04-20","197.535858","60.795391","114.56102","40.105698","103.558716"
"2015-04-21","197.300522","61.338535","113.919128","40.340729","103.44735"
"2015-04-22","198.270065","61.458221","114.19696","40.77319","103.141083"
"2015-04-23","198.768921","61.688366","114.790932","41.074024","103.298851"
"2015-04-24","199.230209","62.047386","114.532257","41.224449","103.475204"
"2015-04-27","198.40184","62.351185","113.775421","41.384274","103.512321"
"2015-04-28","199.032516","62.424824","114.810104","41.450077","103.113251"
"2015-04-29","198.213577","61.881683","113.660469","40.93301","102.881248"
"2015-04-30","196.227402","61.228073","111.84021","40.312534","102.881248"
"2015-05-01","198.354767","61.909298","112.386284","40.556957","102.589355"
"2015-05-04","198.919571","61.844864","112.654533","40.791996","102.394119"
"2015-05-05","196.641571","60.924274","111.677345","40.350132","102.301117"
"2015-05-06","195.832031","61.08078","111.773148","39.851871","101.957153"
"2015-05-07","196.613327","60.878235","112.031815","39.795464","102.208183"
"2015-05-08","199.20195","62.286739","112.625793","40.303127","102.542885"
"2015-05-11","198.251236","61.743591","112.673698","39.917679","101.892052"
"2015-05-12","197.658157","61.706764","112.271317","39.78606","101.882751"
"2015-05-13","197.695862","62.167057","112.252167","39.861275","101.873489"
"2015-05-14","199.757355","62.912735","113.449677","40.256123","102.031509"
"2015-05-15","199.973846","62.986385","113.277252","40.566368","102.459206"
"2015-05-18","200.595108","62.774651","114.264023","40.152702","102.068726"
"2015-05-19","200.529221","62.535301","114.005341","40.218513","101.715393"
"2015-05-20","200.388046","62.654976","114.244858","40.190311","101.873489"
"2015-05-21","200.971649","62.986385","114.302322","40.049294","102.18959"
"2015-05-22","200.491592","62.581333","113.564659","40.180916","102.078018"
"2015-05-26","198.335938","61.458221","112.261734","39.541626","102.329048"
"2015-05-27","200.218582","62.056595","113.36348","39.551025","102.431305"
"2015-05-28","199.992661","61.946121","113.488007","39.033966","102.394119"
"2015-05-29","198.750137","61.347744","112.683281","38.657909","102.431305"
"2015-06-01","199.154892","61.182034","113.018578","38.507492","102.14846"
"2015-06-02","198.95723","61.467415","113.497597","38.657909","101.74791"
"2015-06-03","199.48436","61.808029","114.570587","38.460484","101.347343"
"2015-06-04","197.799393","61.145218","113.468849","37.877605","101.561607"
"2015-06-05","197.460526","60.417946","114.014938","37.708385","101.114517"
"2015-06-08","196.189728","60.335098","113.36348","37.708385","101.263527"
"2015-06-09","196.217987","60.003693","113.248512","37.473358","100.974785"
"2015-06-10","198.580704","61.264893","114.896324","37.999825","100.723236"
"2015-06-11","199.230209","61.430595","115.030441","37.858803","101.263527"
"2015-06-12","197.611115","60.942688","114.743034","37.830605","101.142426"
"2015-06-15","196.829865","60.574448","114.082008","37.416943","101.263527"
"2015-06-16","197.912338","60.556042","114.838837","37.416943","101.43119"
"2015-06-17","198.232391","60.427155","114.570587","37.642578","101.440506"
"2015-06-18","200.228012","60.961102","115.62442","37.999825","101.412582"
"2015-06-19","199.405136","60.804604","115.672318","37.661385","101.729271"
"2015-06-22","200.426712","61.992146","116.180077","38.178452","101.226257"
"2015-06-23","200.578049","62.130238","116.802788","38.592102","100.993393"
"2015-06-24","199.121353","61.587093","116.074989","38.310059","101.151718"
"2015-06-25","198.478134","61.56958","116.065384","38.169178","101.03997"
"2015-06-26","198.544373","61.5415","116.017334","37.84716","100.797783"
"2015-06-29","194.354034","59.61306","113.249977","36.975803","101.393944"
"2015-06-30","194.751297","59.435196","113.1539","37.525139","101.328743"
"2015-07-01","196.340424","59.819016","113.643944","37.525139","101.07341"
"2015-07-02","196.103958","59.893898","112.865631","37.676678","101.213371"
"2015-07-06","195.489105","58.686283","112.567757","36.625366","101.577408"
"2015-07-07","196.756622","58.705009","112.394791","36.085503","101.71743"
"2015-07-08","193.46489","57.338253","110.972679","34.816353","101.960091"
"2015-07-09","193.720261","58.255661","111.049561","35.507755","101.586731"
"2015-07-10","196.25528","60.193466","112.365974","36.407528","101.157402"
"2015-07-13","198.411926","60.436855","113.317238","36.66325","101.008064"
"2015-07-14","199.319992","60.923649","113.893776","36.729549","101.176064"
"2015-07-15","199.234879","60.698971","112.875244","36.322285","101.446747"
"2015-07-16","200.786163","61.223217","113.576683","36.757965","101.530739"
"2015-07-17","200.975311","61.138954","112.654236","36.710602","101.540092"
"2015-07-20","201.117203","61.288738","111.827866","36.473827","101.36274"
"2015-07-21","200.303741","61.101509","111.481949","36.483299","101.530739"
"2015-07-22","199.859146","60.633442","111.453133","35.962383","101.577408"
"2015-07-23","198.771362","60.474304","110.040627","35.611942","101.866745"
"2015-07-24","196.690399","59.809647","108.55127","35.100494","101.848099"
"2015-07-27","195.555313","59.369659","107.734505","34.456448","101.978729"
"2015-07-28","197.986298","60.118572","108.445549","34.787941","101.876076"
"2015-07-29","199.367294","60.333881","109.108574","35.12891","101.792099"
"2015-07-30","199.414612","60.287079","109.521751","34.778469","101.801392"
"2015-07-31","199.064621","60.642803","110.098297","35.157322","102.202759"
"2015-08-03","198.383545","60.483669","109.33918","34.560635","102.317642"
"2015-08-04","197.995758","60.530472","109.300751","34.71217","102.009048"
"2015-08-05","198.733566","60.848755","109.665886","34.702698","101.822006"
"2015-08-06","197.078217","60.596004","109.060524","34.399616","101.943581"
"2015-08-07","196.671463","60.483669","108.195732","34.380676","102.121254"
"2015-08-10","199.234879","61.251297","109.781181","34.977367","101.990341"
"2015-08-11","197.371429","60.27771","108.935608","34.191254","102.327011"
"2015-08-12","197.617401","59.856453","108.580086","33.660862","102.261528"
"2015-08-13","197.409302","59.819016","108.282219","33.622974","102.046478"
"2015-08-14","198.033569","59.912624","109.24308","33.651394","101.99968"
"2015-08-17","199.168686","59.800285","109.886887","33.282013","102.177368"
"2015-08-18","198.572723","59.341583","109.367996","32.941044","101.990341"
"2015-08-19","197.012024","58.826706","108.339867","32.505363","102.308319"
"2015-08-20","192.973007","57.403778","106.072174","31.965502","102.46727"
"2015-08-21","186.938187","56.037025","104.95755","31.027847","102.644958"
"2015-08-24","179.295303","54.155392","100.979469","29.654518","102.607544"
"2015-08-25","177.100784","54.670269","99.634239","30.061783","102.364388"
"2015-08-26","184.147751","55.980854","101.930756","31.037321","101.887451"
"2015-08-27","188.385376","56.645512","103.650749","32.410656","102.02774"
"2015-08-28","188.46106","56.56126","104.659668","32.003395","101.934219"
"2015-08-31","186.853043","56.139999","105.015213","32.012859","101.859421"
"2015-09-01","181.395203","54.258366","102.094093","30.810009","102.161514"
"2015-09-02","184.838287","55.063446","103.304825","31.255161","102.030327"
"2015-09-03","185.065247","55.175774","103.506622","31.37829","102.180267"
"2015-09-04","182.170807","53.930721","102.411201","30.440634","102.395798"
"2015-09-08","186.777374","55.512787","104.409836","31.425644","102.152138"
"2015-09-09","184.22345","55.288116","103.295204","31.245689","102.189636"
"2015-09-10","185.254501","55.653214","103.304825","31.567717","102.077179"
"2015-09-11","186.096329","55.643845","103.41053","31.690838","102.199013"
"2015-09-14","185.377411","55.222591","102.968506","31.671896","102.227112"
"2015-09-15","187.713821","55.597038","104.28492","31.946562","101.76796"
"2015-09-16","189.312363","56.448925","105.389954","32.723206","101.683601"
"2015-09-17","188.89621","56.477009","105.236191","32.704262","102.320816"
"2015-09-18","185.752213","55.063446","103.400917","32.041283","102.405159"
"2015-09-21","186.779144","55.04472","103.929398","31.984449","102.133392"
"2015-09-22","184.364029","53.706051","102.497673","31.368816","102.377052"
"2015-09-23","184.078796","53.472015","102.219009","30.895254","102.348907"
"2015-09-24","183.441742","53.312874","102.391991","30.781599","102.423912"
"2015-09-25","183.384674","53.762215","102.412354","30.696358","102.24585"
"2015-09-28","178.66861","52.713745","100.271538","30.014427","102.489494"
"2015-09-29","178.830276","52.657578","99.847229","30.175438","102.648796"
"2015-09-30","182.167618","53.659241","101.052635","31.046795","102.686295"
"2015-10-01","182.681091","53.827744","100.454765","31.217278","102.766136"
"2015-10-02","185.409927","54.745163","101.515518","32.050747","103.075966"
"2015-10-05","188.709274","55.83107","104.553185","32.742149","102.691048"
"2015-10-06","188.062714","55.896606","104.44709","32.685318","102.944542"
"2015-10-07","189.603043","56.598705","105.922523","33.556675","102.869415"
"2015-10-08","191.31456","57.04805","107.417252","33.916592","102.728615"
"2015-10-09","191.428635","57.151024","107.330467","34.039711","102.644096"
"2015-10-12","191.609299","57.038689","107.397972","33.783989","102.907005"
"2015-10-13","190.401749","56.317863","106.279327","33.234653","102.916382"
"2015-10-14","189.488953","56.430199","105.228218","33.490376","103.3013"
"2015-10-15","192.398483","57.394417","107.243675","34.304909","103.160461"
"2015-10-16","193.273224","57.347614","106.944725","34.333321","103.057182"
"2015-10-19","193.368301","57.151024","106.886856","33.982887","103.160461"
"2015-10-20","193.121078","56.916988","107.494385","33.973412","102.953926"
"2015-10-21","191.92305","56.888905","105.912895","33.480907","103.198036"
"2015-10-22","195.117828","57.53484","106.935081","34.17231","103.216812"
"2015-10-23","197.314209","58.115246","107.822266","34.371208","103.038429"
"2015-10-26","196.810303","57.88121","107.262962","34.058655","103.085365"
"2015-10-27","196.410934","57.366337","105.797165","33.689274","103.226173"
"2015-10-28","198.664368","57.768875","108.825188","33.282013","102.925758"
"2015-10-29","198.616837","57.328896","107.966919","32.969456","102.48452"
"2015-10-30","197.704025","57.207191","107.687256","33.026283","102.756767"
"2015-11-02","200.043076","57.750149","109.519501","33.679802","102.554146"
"2015-11-03","200.623032","57.73143","110.233116","34.124954","102.366028"
"2015-11-04","200.033569","57.413143","109.847382","33.850288","102.366028"
"2015-11-05","199.81488","57.310165","110.319893","33.907108","102.319"
"2015-11-06","199.710281","57.04805","110.792412","33.433548","101.829803"
"2015-11-09","197.846664","56.458286","109.239838","32.600079","101.763962"
"2015-11-10","198.303055","56.420841","109.53878","32.458012","101.95211"
"2015-11-11","197.523392","56.711044","108.59375","32.524311","101.820419"
"2015-11-12","194.766006","55.971497","106.41433","32.211761","101.914467"
"2015-11-13","192.579117","55.503433","105.710381","31.766611","102.112038"
"2015-11-16","195.50766","56.205532","107.012222","32.38224","102.196693"
"2015-11-17","195.365005","56.355309","106.501122","32.287525","102.271935"
"2015-11-18","198.464706","56.870182","108.111572","32.637962","102.196693"
"2015-11-19","198.293549","57.160389","107.812622","32.931576","102.243721"
"2015-11-20","199.016159","57.029324","108.458748","33.263073","102.177887"
"2015-11-23","198.787979","56.673599","108.863762","32.950516","102.206108"
"2015-11-24","199.05423","56.682957","109.808807","33.121002","102.300171"
"2015-11-25","199.025696","56.814014","110.319893","32.86528","102.347206"
"2015-11-27","199.253891","56.823376","110.512772","32.145458","102.319"
"2015-11-30","198.426666","56.776573","110.348831","32.192822","102.356583"
"2015-12-01","200.318787","57.375698","111.072075","32.439068","102.518578"
"2015-12-02","198.274551","56.767208","109.982376","32.050747","102.396118"
"2015-12-03","195.498108","56.495728","108.410515","31.870798","101.642448"
"2015-12-04","199.310913","56.954437","109.239838","32.088631","101.972176"
"2015-12-07","198.103409","56.589348","107.571548","31.558243","102.122925"
"2015-12-08","196.772217","55.756184","106.597565","31.207808","102.160599"
"2015-12-09","195.241425","55.503433","105.343918","30.952082","102.160599"
"2015-12-10","195.745361","55.512787","105.411423","30.74371","102.141762"
"2015-12-11","191.951584","54.454952","103.357399","29.881826","102.396118"
"2015-12-14","192.921417","54.5392","102.88488","30.364864","101.915649"
"2015-12-15","194.946655","54.810684","104.196381","30.828955","101.925079"
"2015-12-16","197.799103","55.915325","105.710381","31.435118","101.746078"
"2015-12-17","194.785019","55.203861","104.572464","31.027847","101.887398"
"2015-12-18","191.314514","54.623459","102.865585","30.92367","102.104065"
"2015-12-21","192.892685","54.876888","103.521324","31.164946","102.009872"
"2015-12-22","194.643021","55.292404","105.035339","31.415035","101.934494"
"2015-12-23","197.05336","56.21788","106.665062","31.857498","101.915649"
"2015-12-24","196.728149","56.123447","106.833023","31.742071","101.965065"
"2015-12-28","196.27861","55.991238","106.155144","31.520838","101.965065"
"2015-12-29","198.373276","56.548412","107.113838","31.549696","101.710159"
"2015-12-30","196.967285","56.208439","106.029251","31.059137","101.691284"
"2015-12-31","194.996918","55.45295","104.741287","30.962948","101.965065"
"2016-01-04","192.270966","54.603027","102.736717","30.116493","101.927307"
"2016-01-05","192.596176","54.518032","102.940086","30.183823","101.97451"
"2016-01-06","190.166733","53.620884","101.62307","29.606697","102.361565"
"2016-01-07","185.60434","52.506542","98.979355","28.692909","102.352119"
"2016-01-08","183.567032","51.873814","97.139404","28.385109","102.57869"
"2016-01-11","183.748795","52.091019","97.071609","28.37549","102.286026"
"2016-01-12","185.231293","52.336552","96.984474","28.433203","102.512604"
"2016-01-13","180.611511","51.524403","94.505386","28.135021","102.748604"
"2016-01-14","183.576599","52.185455","95.841759","28.500532","102.710846"
"2016-01-15","179.63591","50.296726","94.486015","27.375132","102.83358"
"2016-01-19","179.875031","50.759472","93.294884","27.779121","102.729721"
"2016-01-20","177.569931","49.607346","93.595093","27.17314","102.814713"
"2016-01-21","178.564651","49.975643","93.517624","27.278944","102.673096"
"2016-01-22","182.227982","51.448853","95.522194","28.211971","102.748604"
"2016-01-25","179.473343","50.759472","93.37236","27.73103","102.691971"
"2016-01-26","181.92189","51.666058","95.919243","28.135021","102.824142"
"2016-01-27","179.941986","51.335529","94.805588","28.03883","102.843018"
"2016-01-28","180.879349","51.486629","95.328522","28.481295","102.927994"
"2016-01-29","185.288696","52.393215","98.611359","29.404701","103.230087"
"2016-02-01","185.221741","52.336552","98.010971","29.125757","103.105217"
"2016-02-02","181.883652","51.118328","95.977333","28.183113","103.417404"
"2016-02-03","182.974014","51.543289","96.616478","28.981472","103.407936"
"2016-02-04","183.260971","51.609394","97.313713","29.202707","103.512001"
"2016-02-05","179.769806","50.816132","95.657761","28.866049","103.417404"
"2016-02-08","177.34993","49.871773","95.328522","28.471678","103.814728"
"2016-02-09","177.359482","49.295708","94.563477","28.077307","103.805244"
"2016-02-10","177.206451","49.239048","94.147079","28.19273","104.060677"
"2016-02-11","174.901367","48.521332","92.810684","27.721409","104.126907"
"2016-02-12","178.507278","49.371254","94.582855","28.202349","103.843086"
"2016-02-16","181.520187","50.37228","96.606796","28.827574","103.587677"
"2016-02-17","184.485275","51.241093","97.739815","29.395082","103.530937"
"2016-02-18","183.72963","50.976673","97.652649","29.221943","103.843086"
"2016-02-19","183.643555","50.92001","97.788231","29.08728","103.862007"
"2016-02-22","186.302567","51.496071","98.950294","29.808693","103.890388"
"2016-02-23","183.949631","50.65559","98.253067","29.173849","103.909309"
"2016-02-24","184.791321","50.476166","99.347336","29.106522","103.947151"
"2016-02-25","187.029465","51.080551","100.218887","29.202707","104.212013"
"2016-02-26","186.599075","50.948341","100.499718","28.914143","104.02285"
"2016-02-29","185.135651","50.646149","100.66436","29.16423","104.145828"
"2016-03-01","189.487625","51.968254","102.368736","30.203062","103.833496"
"2016-03-02","190.338898","52.32711","103.734169","30.607052","103.719765"
"2016-03-03","191.084915","52.837067","105.167381","30.953331","103.842972"
"2016-03-04","191.70665","53.224258","105.91304","31.568933","103.681831"
"2016-03-07","191.859695","53.158154","107.627106","31.520838","103.653389"
"2016-03-08","189.764999","52.638756","104.934959","30.982187","103.909332"
"2016-03-09","190.702347","52.837067","105.612831","31.174564","103.861931"
"2016-03-10","190.855408","52.752075","104.876869","31.222654","103.909332"
"2016-03-11","193.935242","54.13084","106.987946","31.876738","103.719765"
"2016-03-14","193.686539","54.017517","106.532822","31.684359","103.776627"
"2016-03-15","193.370911","53.507565","105.060852","31.232277","103.681831"
"2016-03-16","194.48999","53.97974","105.845253","31.857498","104.127357"
"2016-03-17","195.723862","54.395264","108.324333","32.559669","104.345367"
"2016-03-18","196.492615","54.300827","109.224937","32.732811","104.430656"
"2016-03-21","196.771393","54.215832","108.924751","32.80014","104.203178"
"2016-03-22","196.665649","54.121399","108.459908","32.723194","104.136833"
"2016-03-23","195.367767","53.573666","106.557449","32.165298","104.364319"
"2016-03-24","195.281235","53.214809","107.150299","32.088348","104.37381"
"2016-03-28","195.396591","53.535896","107.1017","32.194153","104.449608"
"2016-03-29","197.204041","54.111958","109.978493","32.636616","104.762459"
"2016-03-30","198.069305","54.518032","110.036789","32.973278","104.724533"
"2016-03-31","197.588623","53.97974","110.133995","32.944427","105.05629"
"2016-04-01","198.93457","53.403683","110.114548","32.848236","104.962769"
